timestamp,source,rpm_value,raw_byte,other_source_rpm,raw_frame
1771323307.298,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323307.970,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323308.239,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323308.241,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323308.273,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323308.307,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323308.773,solicited,0,,0,
1771323309.242,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323309.277,solicited,0,,0,
1771323309.310,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323309.749,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323327.778,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323327.812,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323327.847,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323330.371,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323330.708,solicited,0,,0,
1771323330.876,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323330.939,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323331.074,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323331.142,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323331.244,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323331.277,solicited,0,,0,
1771323331.278,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323331.279,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323331.344,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323338.037,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323338.071,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323338.138,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323338.139,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323338.171,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323338.172,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323338.875,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323338.876,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323338.909,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323338.909,solicited,0,,0,
1771323341.167,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323341.201,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323341.336,solicited,0,,0,
1771323341.337,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323341.337,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323341.369,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323342.381,solicited,0,,0,
1771323342.549,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323344.240,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323344.605,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323344.638,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323344.640,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323344.706,solicited,0,,0,
1771323344.908,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323345.616,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323345.653,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323345.819,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323345.852,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323345.885,solicited,0,,0,
1771323347.233,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323347.267,solicited,0,,0,
1771323347.435,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323347.435,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323347.772,solicited,0,,0,
1771323348.308,solicited,0,,0,
1771323348.478,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323363.796,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323363.797,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323363.831,solicited,0,,0,
1771323364.809,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323364.810,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323364.843,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323364.910,solicited,0,,0,
1771323365.592,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323365.621,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323365.622,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323365.655,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323365.689,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323365.689,solicited,0,,0,
1771323365.925,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323365.958,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323368.750,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323374.733,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323375.072,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323375.105,solicited,0,,0,
1771323375.138,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323375.173,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323376.925,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323377.395,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323377.397,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323377.531,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323377.597,solicited,0,,0,
1771323382.548,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323382.616,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323382.650,solicited,0,,0,
1771323382.650,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323382.650,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323382.683,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323382.954,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323382.987,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323382.987,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323385.220,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323385.254,solicited,0,,0,
1771323385.556,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323385.761,solicited,0,,0,
1771323386.094,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323389.832,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323389.833,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323389.902,solicited,0,,0,
1771323389.933,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323389.966,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323390.004,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323390.574,solicited,0,,0,
1771323390.609,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323392.931,solicited,0,,0,
1771323392.932,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323392.965,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323393.000,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323393.067,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323393.234,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323393.234,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323393.369,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323393.403,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323393.471,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323393.707,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323393.908,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323393.941,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323393.973,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323394.007,solicited,0,,0,
1771323394.041,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323394.042,unsolicited,0,0,0,C0|00|08|00|00|00|07
